sample_date,wwtp,dilution,filt_protocol,replicate,target,TotalDroplets,SARS-N1_PositiveDroplets,SARS-N1_PosCtrl-PosDrops,SARS-N1_NTCtrl-PosDrops,SARS-N1_(gc/rxn),IBV-M_PositiveDroplets,IBV-M_PosCtrl-PosDrops,IBV-M_NTCtrl-PosDrops,IBV-M_(gc/rxn),IAV-M_PositiveDroplets,IAV-M_PosCtrl-PosDrops,IAV-M_NTCtrl-PosDrops,IAV-M_(gc/rxn),SARS-N2_PositiveDroplets,SARS-N2_PosCtrl-PosDrops,SARS-N2_NTCtrl-PosDrops,SARS-N2_(gc/rxn),RSV_PositiveDroplets,RSV_PosCtrl-PosDrops,RSV_NTCtrl-PosDrops,RSV_(gc/rxn),SARS-N1_(gc/eluate),IBV-M_(gc/eluate),IAV-M_(gc/eluate),SARS-N2_(gc/eluate),RSV_(gc/eluate),cases_(#/day/1e5-ppl),flowrate_(kL/day),Population,IAV-M_normLoad-(gc/d/1e5),IBV-M_normLoad-(gc/d/1e5),RSV_normLoad-(gc/d/1e5),IAV-M_normLoad-range,IBV-M_normLoad-range,RSV_normLoad-range
2022-02-13,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.35033688306687,127090.0,454000,,,,,,
2022-02-14,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.537813109375,19987.18928527832,64000,,,,,,
2022-02-14,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.42017665454546,12418.0,55000,,,,,,
2022-02-14,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.0417851612903,26114.0,62000,,,,,,
2022-02-14,ARA Werdhölzli,3.0,v4.1,A,respv4,27617.0,,,,,1.5,2631.0,1.0,2.634087433044237,0.0,1571.0,3.0,0.0,90.5,853.0,1.0,158.087166990399,0.0,1174.0,1.0,0.0,,126.43619678612338,0.0,7588.184015539151,0.0,109.89435980254775,158190.90266666634,471000,0.0,106162718149.34775,0.0,0.0,106162718149.34775,0.0
2022-02-14,ARA Werdhölzli,3.0,v4.1,A,sn1(2x)flu,24451.0,73.0,1750.0,0.0,144.0231724757663,0.0,3612.0,0.0,0.0,0.0,4301.0,0.0,0.0,,,,,,,,,6913.112278836783,0.0,0.0,,,109.89435980254775,158190.90266666634,471000,0.0,0.0,,0.0,0.0,
2022-02-14,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.35037336290324,43983.0,124000,,,,,,
2022-02-14,STEP Aire,3.0,v4.1,A,iabv,19916.5,,,,,1.5,386.0,0.0,3.5263545595632504,2.5,714.0,0.0,5.998915654113536,,,,,,,,,,169.26501885903605,287.94795139744974,,,93.12895121643488,173850.0,454000,275659423735.93964,162041429122.48575,,14929650533.526993,31680381524.95089,
2022-02-15,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.10594398437505,21817.38954162598,64000,,,,,,
2022-02-15,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.6287396545454,18633.0,55000,,,,,,
2022-02-15,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.4957057258065,23284.0,62000,,,,,,
2022-02-15,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.13147445859877,229932.24000000017,471000,,,,,,
2022-02-15,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.18950956451613,51591.0,124000,,,,,,
2022-02-15,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9478607989446,137205.0,454000,,,,,,
2022-02-16,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.58158721875,19352.88902282715,64000,,,,,,
2022-02-16,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.99314218181817,12361.0,55000,,,,,,
2022-02-16,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.80854643548383,20923.0,62000,,,,,,
2022-02-16,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.96554652653926,211002.914,471000,,,,,,
2022-02-16,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.80616779032258,45482.0,124000,,,,,,
2022-02-16,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.6072289057952,212945.0,454000,,,,,,
2022-02-17,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.22180268750003,23546.09111022949,64000,,,,,,
2022-02-17,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.45194236363636,14661.0,55000,,,,,,
2022-02-17,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.73875724193547,22043.0,62000,,,,,,
2022-02-17,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.3079894076433,203998.7863333335,471000,,,,,,
2022-02-17,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.72729858064515,38207.0,124000,,,,,,
2022-02-17,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.47660742721423,162075.0,454000,,,,,,
2022-02-18,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.00293582812495,32533.19557189941,64000,,,,,,
2022-02-18,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.3588443636364,13006.0,55000,,,,,,
2022-02-18,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.90557167741932,19075.0,62000,,,,,,
2022-02-18,ARA Werdhölzli,3.0,v4.1,A,respv4,28131.5,,,,,0.5,2340.0,0.0,0.8607393607407963,2.5,1472.0,0.0,4.276517009470898,479.0,705.0,0.0,827.1357290683752,1.5,1049.0,0.0,2.5731485431129952,,41.315489315558224,205.2728164546031,39702.51499528201,123.51113006942377,127.54853093630574,170458.9509166666,471000,185724994397.8827,37381077310.71551,111749350627.20769,36198013217.023254,37381077310.71551,37777630553.65175
2022-02-18,ARA Werdhölzli,3.0,v4.1,A,sn1(2x)flu,25809.0,331.0,1750.0,0.0,622.7721997377525,3.5,3612.0,0.0,6.671295408610159,0.5,4301.0,0.0,0.8933026138314716,,,,,,,,,29893.065587412122,320.2221796132876,42.878525463910634,,,127.54853093630574,170458.9509166666,471000,38795267873.84173,289727902320.21967,,38795267873.84173,134543952890.99525,
2022-02-18,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.4573671532258,35490.0,124000,,,,,,
2022-02-18,STEP Aire,3.0,v4.1,A,iabv,20712.0,,,,,0.0,386.0,0.0,0.0,7.0,714.0,0.0,16.239854421761272,,,,,,,,,,0.0,779.5130122445412,,,63.21744146038589,141821.0,454000,608762747299.1909,0.0,,74039624710.83972,0.0,
2022-02-18,STEP Aire,3.0,v4.1,A,respv4,24508.0,,,,,0.0,3004.0,0.0,0.0,3.0,1745.5,0.0,5.897546270834201,142.0,1027.0,0.0,279.6737714983276,0.0,1396.5,0.0,0.0,,0.0,283.0822210000416,13424.341031919723,0.0,63.21744146038589,141821.0,454000,221073808724.92786,0.0,0.0,2570992824.102829,0.0,0.0
2022-02-19,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.591169140625,28890.39259338379,64000,,,,,,
2022-02-19,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.33024489090909,13170.0,55000,,,,,,
2022-02-19,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.6422247096774,19454.0,62000,,,,,,
2022-02-19,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6230806093418,219245.89320000005,471000,,,,,,
2022-02-19,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5001887983871,32974.0,124000,,,,,,
2022-02-19,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.91229267925564,134782.0,454000,,,,,,
2022-02-20,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.812054875,19317.4900970459,64000,,,,,,
2022-02-20,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.4523494,11480.0,55000,,,,,,
2022-02-20,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.06351262903226,17790.0,62000,,,,,,
2022-02-20,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.94314161146497,153042.51609999978,471000,,,,,,
2022-02-20,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.38338737903226,33235.0,124000,,,,,,
2022-02-20,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.29352068415192,151846.0,454000,,,,,,
2022-02-21,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.625999046875,26770.69035339355,64000,,,,,,
2022-02-21,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.1767677272728,17723.0,55000,,,,,,
2022-02-21,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.8133434516129,41645.0,62000,,,,,,
2022-02-21,ARA Werdhölzli,3.0,v4.1,A,respv4,27300.0,,,,,0.0,2340.0,0.0,0.0,4.0,1472.0,0.0,7.0450788778635705,336.5,705.0,0.0,597.766239329506,1.0,1049.0,0.0,1.7509198815491442,,0.0,338.1637861374513,28692.77948781629,84.04415431435892,107.31664932484075,258115.3928500001,471000,463297656616.3041,0.0,115143789318.45427,112452683314.33475,0.0,115143789318.45427
2022-02-21,ARA Werdhölzli,3.0,v4.1,A,sn1(2x)flu,23521.0,200.0,1750.0,0.0,411.49779482682504,3.0,3612.0,0.0,6.144430728887878,1.5,4301.0,0.0,3.0907639978309494,,,,,,,,,19751.8941516876,294.93267498661817,148.35667189588557,,,107.31664932484075,258115.3928500001,471000,203254462039.942,404069337943.0591,,203254462039.942,2439586136.82489,
2022-02-21,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.4209386935484,35234.0,124000,,,,,,
2022-02-21,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40614227783546,193069.0,454000,,,,,,
2022-02-22,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.70840028125,18459.48820495605,64000,,,,,,
2022-02-22,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.9042211636364,18726.0,55000,,,,,,
2022-02-22,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0472863387097,22084.0,62000,,,,,,
2022-02-22,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.8173405116773,248635.9267166673,471000,,,,,,
2022-02-22,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.45171555645163,35807.0,124000,,,,,,
2022-02-22,STEP Aire,3.0,v4.1,A,iabv,23333.0,,,,,0.5,386.0,0.0,1.0865395269492029,9.5,714.0,0.0,19.61355081773414,,,,,,,,,,52.15389729356174,941.4504392512387,,,71.57970294020643,152866.0,454000,792487680873.237,43901749249.326035,,2113558685.2888794,43901749249.326035,
2022-02-23,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.503327140625,19296.8968963623,64000,,,,,,
2022-02-23,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.42137765454544,12948.0,55000,,,,,,
2022-02-23,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.75824401612903,18513.0,62000,,,,,,
2022-02-23,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.892369955414,173298.5623666669,471000,,,,,,
2022-02-23,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9297590967742,36865.0,124000,,,,,,
2022-02-23,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.324709638290194,146547.0,454000,,,,,,
2022-02-24,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.6312170625,20470.69621276855,64000,,,,,,
2022-02-24,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.19072525454544,12582.0,55000,,,,,,
2022-02-24,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.56234348387096,18855.0,62000,,,,,,
2022-02-24,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.47234332484078,165998.3039499998,471000,,,,,,
2022-02-24,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.8922605080645,35707.0,124000,,,,,,
2022-02-24,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.70024420115501,143015.0,454000,,,,,,
2022-02-25,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.856756015625,19927.28727722168,64000,,,,,,
2022-02-25,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.35962161818185,12763.0,55000,,,,,,
2022-02-25,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.7476516451613,18920.0,62000,,,,,,
2022-02-25,ARA Werdhölzli,3.0,v4.1,A,respv4,24041.0,,,,,0.5,2340.0,0.0,0.8642914762385826,7.0,1472.0,0.0,13.083470875053269,498.0,705.0,0.0,1008.3782359426991,1.5,1049.0,0.0,3.247271434652221,,41.48599085945197,628.0066020025569,48402.15532524956,155.8690288633066,147.47901381740976,173497.37546666645,471000,578330664666.5763,38204408347.92479,143539636010.2005,262317164658.77603,38204408347.92479,67130819314.35094
2022-02-25,ARA Werdhölzli,3.0,v4.1,A,sn1(2x)flu,24264.5,349.0,1750.0,0.0,698.4541868253775,1.0,3612.0,0.0,1.9860623056093971,3.0,4301.0,0.0,5.958432696949814,,,,,,,,,33525.800967618125,95.33099066925107,286.00476945359105,,,147.47901381740976,173497.37546666645,471000,263381512054.92072,87790215932.86797,,5400498808.153107,1800017822.298111,
2022-02-25,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.23611958870967,33623.0,124000,,,,,,
2022-02-25,STEP Aire,3.0,v4.1,A,iabv,19960.0,,,,,2.0,245.0,0.0,4.830776855524302,4.0,445.0,0.0,9.730978926119793,,,,,,,,,,231.8772890651665,467.08698845375,,,60.91566662092077,143187.0,454000,368286258897.17566,182829368884.21802,,101853986608.15564,5212180523.522583,
2022-02-25,STEP Aire,3.0,v4.1,A,respv4,24159.5,,,,,0.0,3004.0,0.0,0.0,6.0,1745.5,0.0,11.845220470001326,165.5,1027.0,0.0,330.6463804432301,0.0,1396.5,0.0,0.0,,0.0,568.5705825600637,15871.026261275043,0.0,60.91566662092077,143187.0,454000,448303502230.32947,0.0,0.0,136081747760.60635,0.0,0.0
2022-02-26,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.139884015625,16273.39149475098,64000,,,,,,
2022-02-26,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.2094918909091,11976.0,55000,,,,,,
2022-02-26,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.4483247419355,17384.0,62000,,,,,,
2022-02-26,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.7578506029724,161105.399683333,471000,,,,,,
2022-02-26,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.8191542419355,31075.0,124000,,,,,,
2022-02-26,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.883708075551546,133800.0,454000,,,,,,
2022-02-27,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.79619275,16079.38813781738,64000,,,,,,
2022-02-27,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.7848466363636,11066.0,55000,,,,,,
2022-02-27,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.43132851612904,16749.0,62000,,,,,,
2022-02-27,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.1340377643312,151849.39838333352,471000,,,,,,
2022-02-27,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.48126612096774,30917.0,124000,,,,,,
2022-02-27,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.255889056623825,145118.0,454000,,,,,,
2022-02-28,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.8907893125,17066.1915435791,64000,,,,,,
2022-02-28,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.5374315636364,11799.0,55000,,,,,,
2022-02-28,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0599227580645,17191.0,62000,,,,,,
2022-02-28,ARA Werdhölzli,3.0,v4.1,A,sn1flu,26380.5,399.0,1959.0,0.0,734.1371973977034,1.0,4335.0,0.0,1.8325175706957348,6.5,6641.0,0.0,11.867078168974608,,,,,,,,,35238.58547508977,87.96084339339527,569.6197521107811,,,126.73862386411888,156442.77818333337,471000,472998389216.09485,73040545179.46846,,34721769676.00809,73040545179.46846,
2022-02-28,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.42803754032258,33395.0,124000,,,,,,
2022-02-28,STEP Aire,3.0,v4.1,A,iabv,22368.0,,,,,1.5,245.0,0.0,3.4283287402881264,10.5,445.0,0.0,21.724393092509644,,,,,,,,,,164.55977953383007,1042.770868440463,,,56.87074719935543,148909.0,454000,855054885730.1812,134936300719.18005,,270407023431.2234,59926288598.806885,
2022-03-01,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.84368778125,16463.59248352051,64000,,,,,,
2022-03-01,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.11232734545456,11782.0,55000,,,,,,
2022-03-01,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.3518602258064,17020.0,62000,,,,,,
2022-03-01,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.98968065180463,153025.90436666686,471000,,,,,,
2022-03-01,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.1102774919355,32618.0,124000,,,,,,
2022-03-01,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.47051327331768,146678.0,454000,,,,,,
2022-03-02,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.5788743125,16362.39643859863,64000,,,,,,
2022-03-02,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.5080080909091,12019.0,55000,,,,,,
2022-03-02,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.69236162903223,16917.0,62000,,,,,,
2022-03-02,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.4178616581741,151841.0749333334,471000,,,,,,
2022-03-02,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.1910098548387,33078.0,124000,,,,,,
2022-03-02,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.66914199229256,151807.0,454000,,,,,,
2022-03-03,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.538488921875,16201.89781188965,64000,,,,,,
2022-03-03,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0552303818182,12220.0,55000,,,,,,
2022-03-03,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.9925166935484,16746.0,62000,,,,,,
2022-03-03,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.822809163482,149802.7749,471000,,,,,,
2022-03-03,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.53469141935489,32899.0,124000,,,,,,
2022-03-03,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6276573463104,152919.0,454000,,,,,,
2022-03-04,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.819805390625,15530.69779968262,64000,,,,,,
2022-03-04,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.5726716363636,12201.0,55000,,,,,,
2022-03-04,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.21747620967744,16870.0,62000,,,,,,
2022-03-04,ARA Werdhölzli,3.0,v4.1,A,sn1flu,26280.0,694.5,1959.0,0.0,1290.107223581436,1.0,4335.0,0.0,1.8344716605731999,5.0,6641.0,0.0,9.168627571421453,,,,,,,,,61925.146731908935,88.05463970751359,440.09412342822975,,,233.08948299363055,147550.05936666686,471000,344670456681.29785,68962140744.97923,,138110496289.88943,68962140744.97923,
2022-03-04,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.74133545161288,33202.0,124000,,,,,,
2022-03-04,STEP Aire,3.0,v4.1,A,iabv,23612.0,,,,,1.0,245.0,0.0,2.0400888061840896,12.0,445.0,0.0,24.48677008085565,,,,,,,,,,97.92426269683631,1175.3649638810712,,,66.37619170331871,146655.0,454000,949191347896.3574,79080852124.47427,,0.0,0.0,
2022-03-04,STEP Aire,3.0,v4.1,A,respv4,23906.0,,,,,0.0,3004.0,0.0,0.0,14.0,1745.5,0.0,28.227986279014207,217.5,1027.0,0.0,440.21285574623835,0.0,1396.5,0.0,0.0,,0.0,1354.9433413926818,21130.21707581944,0.0,66.37619170331871,146655.0,454000,1094213743017.3114,0.0,0.0,236242887417.0404,0.0,0.0
2022-03-05,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.02642734375002,14835.19654846191,64000,,,,,,
2022-03-05,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.97871427272725,10971.0,55000,,,,,,
2022-03-05,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.27524529032252,16893.0,62000,,,,,,
2022-03-05,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.63509660934184,139780.5076333334,471000,,,,,,
2022-03-05,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.45959316129031,31793.0,124000,,,,,,
2022-03-05,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.75133975841743,140470.0,454000,,,,,,
2022-03-06,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.626034015625,14476.59303283691,64000,,,,,,
2022-03-06,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.42024878181817,11017.0,55000,,,,,,
2022-03-06,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.60609950000003,16877.0,62000,,,,,,
2022-03-06,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.7661962059448,138694.47236666665,471000,,,,,,
2022-03-06,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.648401266129,32219.0,124000,,,,,,
2022-03-06,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.87261528296416,144837.0,454000,,,,,,
2022-03-07,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.5235490625,15537.39247131348,64000,,,,,,
2022-03-07,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.0381438181819,12209.0,55000,,,,,,
2022-03-07,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.48350562903227,17030.0,62000,,,,,,
2022-03-07,ARA Werdhölzli,3.0,v4.1,A,respv4,24995.0,,,,,0.0,2779.0,0.0,0.0,15.0,1444.0,0.0,28.91619306849925,1179.0,912.0,0.0,2327.4653734132216,0.0,1307.0,0.0,0.0,,0.0,1387.977267287964,111718.33792383464,0.0,354.36948292993634,144725.25421666648,471000,1066217424921.4683,0.0,0.0,0.0,0.0,0.0
2022-03-07,ARA Werdhölzli,3.0,v4.1,A,sn1flu,27058.5,1063.5,1959.0,0.0,1931.7993097144763,1.5,4335.0,0.0,2.6554124970577986,13.5,6641.0,0.0,24.062126544760932,,,,,,,,,92726.36686629486,127.45979985877432,1154.9820741485246,,,354.36948292993634,144725.25421666648,471000,887235001575.573,97912165270.52307,,48596062620.24054,31083438946.07911,
2022-03-07,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.3022013870968,35439.0,124000,,,,,,
2022-03-07,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.6577243382156,149654.0,454000,,,,,,
2022-03-08,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.728313,14994.79121398926,64000,,,,,,
2022-03-08,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.3421126,11544.0,55000,,,,,,
2022-03-08,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.86527311290325,16491.0,62000,,,,,,
2022-03-08,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.28455497664544,142454.7137166667,471000,,,,,,
2022-03-08,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.8018351129032,33952.0,124000,,,,,,
2022-03-08,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.71347879567304,143905.0,454000,,,,,,
2022-03-09,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.91211196875,15340.59400939941,64000,,,,,,
2022-03-09,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.8756294909091,11821.0,55000,,,,,,
2022-03-09,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.67631774193546,16857.0,62000,,,,,,
2022-03-09,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.77066000636944,142498.25359999994,471000,,,,,,
2022-03-09,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.1294004596774,34055.0,124000,,,,,,
2022-03-09,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.91133504142585,149200.0,454000,,,,,,
2022-03-10,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.505868359375,15066.4955291748,64000,,,,,,
2022-03-10,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.50887021818176,12174.0,55000,,,,,,
2022-03-10,ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.0153298870967,16848.0,62000,,,,,,
2022-03-10,ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.3045220849257,140875.94496666646,471000,,,,,,
2022-03-10,CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.6409571370968,34237.0,124000,,,,,,
2022-03-10,STEP Aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.57795317760548,145090.0,454000,,,,,,
2022-03-11,ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.50464579687497,14937.59651184082,64000,,,,,,
2022-03-11,ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.23705969090906,12132.0,55000,,,,,,
